Entity ID,Entity_Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate_Capacity,Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating_Year,Retirement Month,County,Retirement_Year,Latitude,Longitude,Balancing Authority Code
14194,City of Orrville - (OH),2935,Orrville,Electric Utility,OH,10,,25,23,23,Conventional Steam Coal,BIT,ST,1,1971, ,Wayne,2050,40.850964,-81.76576,PJM
22001,Sunbury Generation LP,3152,Sunbury Generation LP,IPP Non-CHP,PA,1,,89.1,80,80,Conventional Steam Coal,BIT,ST,11,1949,7,Snyder,2014,40.8361,-76.825,PJM
22001,Sunbury Generation LP,3152,Sunbury Generation LP,IPP Non-CHP,PA,2,,89.1,80,80,Conventional Steam Coal,BIT,ST,9,1949,7,Snyder,2014,40.8361,-76.825,PJM
22001,Sunbury Generation LP,3152,Sunbury Generation LP,IPP Non-CHP,PA,3,,103.5,94,94,Conventional Steam Coal,BIT,ST,4,1951,7,Snyder,2014,40.8361,-76.825,PJM
22001,Sunbury Generation LP,3152,Sunbury Generation LP,IPP Non-CHP,PA,4,,156.2,128,134,Conventional Steam Coal,BIT,ST,8,1953,7,Snyder,2014,40.8361,-76.825,PJM
16793,Schuylkill Energy Resource Inc,54634,St Nicholas Cogen Project,IPP CHP,PA,SNCP,,99.2,86,86,Conventional Steam Coal,WC,ST,9,1990, ,Schuylkill,2050,40.8222,-76.1736,PJM
49889,Mount Carmel Cogen Inc,10343,Foster Wheeler Mt Carmel Cogen,IPP CHP,PA,TG1,,47.3,43,40,Conventional Steam Coal,WC,ST,1,1990, ,Northumberland,2050,40.811189,-76.45295,PJM
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,1,,156.2,140,150,Conventional Steam Coal,BIT,ST,9,1954,9,Northampton,2007,40.797762,-75.10542,PJM
15276,TalenEnergy Martins Creek LLC,3148,TalenEnergy Martins Creek,IPP Non-CHP,PA,2,,156.2,140,150,Conventional Steam Coal,BIT,ST,6,1956,9,Northampton,2007,40.797762,-75.10542,PJM
58159,Penn State University,58194,West Campus Steam Plant,Commercial CHP,PA,WC 2,,2.5,0.5,1,Conventional Steam Coal,BIT,ST,1,1938,3,Centre,2015,40.792778,-77.86472,PJM
58159,Penn State University,58194,West Campus Steam Plant,Commercial CHP,PA,WC 3,,3.5,0.6,2.8,Conventional Steam Coal,BIT,ST,1,1949,3,Centre,2015,40.792778,-77.86472,PJM
7199,Gilberton Power Co,10113,John B Rich Memorial Power Station,IPP CHP,PA,GEN1,,88.4,80,80,Conventional Steam Coal,WC,ST,2,1988, ,Schuylkill,2050,40.7903,-76.1983,PJM
20541,Wheelabrator Environmental Systems,50879,Wheelabrator Frackville Energy,IPP CHP,PA,GEN1,,48,42.5,42.5,Conventional Steam Coal,WC,ST,9,1988, ,Schuylkill,2050,40.782377,-76.17618,PJM
11142,City of Logansport - (IN),1032,Logansport,Electric Utility,IN,4,,18,16.5,16.5,Conventional Steam Coal,BIT,ST,6,1958,1,Cass,2016,40.758858,-86.36029,MISO
11142,City of Logansport - (IN),1032,Logansport,Electric Utility,IN,5,,25,22,22,Conventional Steam Coal,BIT,ST,6,1964,1,Cass,2016,40.758858,-86.36029,MISO
14839,City of Peru - (IN),1037,Peru (IN),Electric Utility,IN,3,,12.5,12,12,Conventional Steam Coal,BIT,ST,6,1949,12,Miami,2015,40.7551,-86.0575,MISO
14839,City of Peru - (IN),1037,Peru (IN),Electric Utility,IN,2,,22,20,20,Conventional Steam Coal,BIT,ST,2,1959,12,Miami,2015,40.7551,-86.0575,MISO
49896,"Newmont Nevada Energy Investment, LLC",56224,TS Power Plant,IPP Non-CHP,NV,1,,242,218.4,219.2,Conventional Steam Coal,SUB,ST,6,2008, ,Eureka,2050,40.7461,-116.5297,NEVP
9417,Interstate Power and Light Co,1104,Burlington (IA),Electric Utility,IA,1,,212,210.5,214,Conventional Steam Coal,SUB,ST,6,1968, ,Des Moines,2050,40.7412,-91.11667,MISO
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,Industrial CHP,UT,4,,82,75,75,Conventional Steam Coal,BIT,ST,1,1958, ,Salt Lake,2050,40.7119,-112.1225,PACE
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,Industrial CHP,UT,1,,50,50,50,Conventional Steam Coal,BIT,ST,1,1943,10,Salt Lake,2016,40.7119,-112.1225,PACE
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,Industrial CHP,UT,2,,25,25,25,Conventional Steam Coal,BIT,ST,1,1943,10,Salt Lake,2016,40.7119,-112.1225,PACE
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,Industrial CHP,UT,3,,25,25,25,Conventional Steam Coal,BIT,ST,1,1946,10,Salt Lake,2016,40.7119,-112.1225,PACE
23013,"EIF Northampton GP, LLC",50888,Northampton Generating Company LP,IPP CHP,PA,GEN1,,134.1,112,112,Conventional Steam Coal,WC,ST,8,1995, ,Northampton,2050,40.6917,-75.4792,PJM
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,Industrial CHP,PA,TG3,,2.5,2.5,2.5,Conventional Steam Coal,BIT,ST,1,1929,7,Blair,2016,40.679853,-78.23346,PJM
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,Industrial CHP,PA,TG4,,4.5,4.5,4.5,Conventional Steam Coal,BIT,ST,1,1930,7,Blair,2016,40.679853,-78.23346,PJM
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,Industrial CHP,PA,TG5,,3,3,3,Conventional Steam Coal,BIT,ST,1,1936,7,Blair,2016,40.679853,-78.23346,PJM
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,Industrial CHP,PA,TG6,,7.5,7,7.1,Conventional Steam Coal,BIT,ST,1,1958,7,Blair,2016,40.679853,-78.23346,PJM
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN2,,1.5,1.5,1.5,Conventional Steam Coal,BIT,ST,1,1934,12,Peoria,2011,40.677188,-89.60491,MISO
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN3,,4,4,4,Conventional Steam Coal,BIT,ST,1,1954,12,Peoria,2011,40.677188,-89.60491,MISO
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN4,,4,4,4,Conventional Steam Coal,BIT,ST,1,1985,12,Peoria,2011,40.677188,-89.60491,MISO
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN5,,4,4,4,Conventional Steam Coal,BIT,ST,1,1985,12,Peoria,2012,40.677188,-89.60491,MISO
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN1,,1.5,1.5,1.5,Conventional Steam Coal,BIT,ST,1,1934,8,Peoria,2013,40.677188,-89.60491,MISO
54881,Horsehead Corporation,50130,G F Weaton Power Station,Industrial Non-CHP,PA,GEN1,,60,56,60,Conventional Steam Coal,SUB,ST,8,1958,9,Beaver,2012,40.667318,-80.3462,PJM
54881,Horsehead Corporation,50130,G F Weaton Power Station,Industrial Non-CHP,PA,GEN2,,60,56,60,Conventional Steam Coal,SUB,ST,5,1958,9,Beaver,2012,40.667318,-80.3462,PJM
15873,GenOn Northeast Management Company,3136,Keystone,IPP Non-CHP,PA,1,,936,850,850,Conventional Steam Coal,BIT,ST,8,1967, ,Armstrong,2050,40.6604,-79.3411,PJM
15873,GenOn Northeast Management Company,3136,Keystone,IPP Non-CHP,PA,2,,936,850,850,Conventional Steam Coal,BIT,ST,7,1968, ,Armstrong,2050,40.6604,-79.3411,PJM
142,AES Beaver Valley,10676,AES Beaver Valley Partners Beaver Valley,IPP CHP,PA,GEN2,,35,32,31.5,Conventional Steam Coal,BIT,ST,7,1987,5,Beaver,2015,40.657218,-80.35393,PJM
142,AES Beaver Valley,10676,AES Beaver Valley Partners Beaver Valley,IPP CHP,PA,GEN3,,114,114,120,Conventional Steam Coal,BIT,ST,7,1987,5,Beaver,2015,40.657218,-80.35393,PJM
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,IPP Non-CHP,PA,1,,913.7,830,830,Conventional Steam Coal,RC,ST,4,1976, ,Beaver,2050,40.6348,-80.4159,PJM
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,IPP Non-CHP,PA,2,,913.7,830,830,Conventional Steam Coal,RC,ST,10,1977, ,Beaver,2050,40.6348,-80.4159,PJM
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,IPP Non-CHP,PA,3,,913.7,830,830,Conventional Steam Coal,RC,ST,9,1980, ,Beaver,2050,40.6348,-80.4159,PJM
14127,Omaha Public Power District,6096,Nebraska City,Electric Utility,NE,1,,651.6,655.9,655.9,Conventional Steam Coal,SUB,ST,4,1979, ,Otoe,2050,40.6214,-95.7764,SWPP
14127,Omaha Public Power District,6096,Nebraska City,Electric Utility,NE,2,,738,664.2,664.2,Conventional Steam Coal,SUB,ST,5,2009, ,Otoe,2050,40.6214,-95.7764,SWPP
58224,Westwood Generation LLC,50611,Westwood Generation LLC,IPP Non-CHP,PA,GEN1,,36,30,30,Conventional Steam Coal,WC,ST,6,1987, ,Schuylkill,2050,40.6191,-76.45,PJM
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IPP Non-CHP,IL,2,,280.5,245,255,Conventional Steam Coal,SUB,ST,6,1968, ,Peoria,2050,40.5958,-89.6631,MISO
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IPP Non-CHP,IL,3,,363.8,315,330,Conventional Steam Coal,SUB,ST,6,1972, ,Peoria,2050,40.5958,-89.6631,MISO
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IPP Non-CHP,IL,1,,136,95,105,Conventional Steam Coal,SUB,ST,5,1960,12,Peoria,2015,40.5958,-89.6631,MISO
8245,City of Hastings - (NE),60,Whelan Energy Center,Electric Utility,NE,1,,76.3,77,77,Conventional Steam Coal,RC,ST,7,1981, ,Adams,2050,40.580872,-98.31244,SWPP
8245,City of Hastings - (NE),60,Whelan Energy Center,Electric Utility,NE,2,,248,232,232,Conventional Steam Coal,RC,ST,6,2011, ,Adams,2050,40.580872,-98.31244,SWPP
14165,NRG Power Midwest LP,3099,F R Phillips,IPP Non-CHP,PA,1,,69,58,58,Conventional Steam Coal,BIT,ST,1,1943,12,Allegheny,2002,40.575833,-80.22861,
14165,NRG Power Midwest LP,3099,F R Phillips,IPP Non-CHP,PA,2,,81,59,59,Conventional Steam Coal,BIT,ST,11,1949,12,Allegheny,2002,40.575833,-80.22861,
14165,NRG Power Midwest LP,3099,F R Phillips,IPP Non-CHP,PA,3,,81,59,59,Conventional Steam Coal,BIT,ST,9,1950,12,Allegheny,2002,40.575833,-80.22861,
14165,NRG Power Midwest LP,3099,F R Phillips,IPP Non-CHP,PA,4,,179,134,134,Conventional Steam Coal,BIT,ST,2,1956,12,Allegheny,2002,40.575833,-80.22861,
13337,Nebraska Public Power District,2277,Sheldon,Electric Utility,NE,1,,108.8,100,100,Conventional Steam Coal,SUB,ST,1,1961, ,Lancaster,2050,40.5589,-96.7847,SWPP
13337,Nebraska Public Power District,2277,Sheldon,Electric Utility,NE,2,,119.9,115,115,Conventional Steam Coal,SUB,ST,1,1965, ,Lancaster,2050,40.5589,-96.7847,SWPP
9379,"Inter-Power/AhlCon Partners, L.P.",10143,Colver Power Project,IPP Non-CHP,PA,COLV,,118,110,110,Conventional Steam Coal,WC,ST,2,1995, ,Cambria,2050,40.55,-78.8,PJM
17891,City of St Marys - (OH),2942,St Marys,Electric Utility,OH,5,,6,5.8,5.8,Conventional Steam Coal,BIT,ST,1,1957,12,Auglaize,2007,40.5458,-84.3889,PJM
17891,City of St Marys - (OH),2942,St Marys,Electric Utility,OH,6,,10,9,9,Conventional Steam Coal,BIT,ST,4,1967,12,Auglaize,2007,40.5458,-84.3889,PJM
12384,Midwest Generations EME LLC,879,Powerton,IPP Non-CHP,IL,5,,892.8,769,769,Conventional Steam Coal,SUB,ST,9,1972, ,Tazewell,2050,40.5408,-89.6786,PJM
12384,Midwest Generations EME LLC,879,Powerton,IPP Non-CHP,IL,6,,892.8,769,769,Conventional Steam Coal,SUB,ST,12,1975, ,Tazewell,2050,40.5408,-89.6786,PJM
14165,NRG Power Midwest LP,8226,Cheswick Power Plant,IPP Non-CHP,PA,1,,637,565,565,Conventional Steam Coal,BIT,ST,6,1970, ,Allegheny,2050,40.5383,-79.7906,PJM
13657,Norfork Southern Corp,10302,Juniata Locomotive Shop,Commercial Non-CHP,PA,GEN1,,2,0.4,0.5,Conventional Steam Coal,BIT,ST,8,1955,4,Blair,2015,40.533299,-78.38413,PJM
13657,Norfork Southern Corp,10302,Juniata Locomotive Shop,Commercial Non-CHP,PA,GEN2,,2,0.3,0.7,Conventional Steam Coal,BIT,ST,8,1955,4,Blair,2015,40.533299,-78.38413,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,5,,334,290,290,Conventional Steam Coal,BIT,ST,12,1967, ,Jefferson,2050,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,6,,680,600,600,Conventional Steam Coal,BIT,ST,4,1969, ,Jefferson,2050,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,7,,680,600,600,Conventional Steam Coal,BIT,ST,9,1971, ,Jefferson,2050,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,1,,190.4,180,180,Conventional Steam Coal,BIT,ST,8,1959,5,Jefferson,2020,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,2,,190.4,180,180,Conventional Steam Coal,BIT,ST,7,1960,5,Jefferson,2020,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,3,,190.4,180,180,Conventional Steam Coal,BIT,ST,7,1961,5,Jefferson,2020,40.5317,-80.6319,PJM
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,IPP Non-CHP,OH,4,,190.4,180,180,Conventional Steam Coal,BIT,ST,11,1962,5,Jefferson,2020,40.5317,-80.6319,PJM
5336,City of Dover - (OH),2914,Dover,Electric Utility,OH,3,,8,8,8,Conventional Steam Coal,BIT,ST,1,1954, ,Tuscarawas,2050,40.520066,-81.46815,PJM
5336,City of Dover - (OH),2914,Dover,Electric Utility,OH,4,,19.5,15.2,15.2,Conventional Steam Coal,BIT,ST,6,1968, ,Tuscarawas,2050,40.520066,-81.46815,PJM
5336,City of Dover - (OH),2914,Dover,Electric Utility,OH,2,,4,4,4,Conventional Steam Coal,BIT,ST,1,1944,6,Tuscarawas,2007,40.520066,-81.46815,PJM
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,IPP Non-CHP,PA,1,,660,620.1,620.7,Conventional Steam Coal,BIT,ST,6,1969, ,Indiana,2050,40.512825,-79.19611,PJM
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,IPP Non-CHP,PA,2,,660,615.5,615,Conventional Steam Coal,BIT,ST,8,1969, ,Indiana,2050,40.512825,-79.19611,PJM
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,IPP Non-CHP,PA,3,,692,651.6,659.7,Conventional Steam Coal,BIT,ST,11,1977, ,Indiana,2050,40.512825,-79.19611,PJM
15466,Public Service Co of Colorado,525,Hayden,Electric Utility,CO,1,,190,179,179,Conventional Steam Coal,BIT,ST,7,1965, ,Routt,2050,40.4856,-107.185,PSCO
15466,Public Service Co of Colorado,525,Hayden,Electric Utility,CO,2,,275.4,262,262,Conventional Steam Coal,BIT,ST,9,1976, ,Routt,2050,40.4856,-107.185,PSCO
6526,FirstEnergy Generation Corp,2867,FirstEnergy Toronto,IPP Non-CHP,OH,5,,35,42,42,Conventional Steam Coal,BIT,ST,10,1940,12,Jefferson,2003,40.4825,-80.60444,PJM
6526,FirstEnergy Generation Corp,2867,FirstEnergy Toronto,IPP Non-CHP,OH,6,,69,65,65,Conventional Steam Coal,BIT,ST,10,1949,12,Jefferson,2003,40.4825,-80.60444,PJM
6526,FirstEnergy Generation Corp,2867,FirstEnergy Toronto,IPP Non-CHP,OH,7,,69,65,65,Conventional Steam Coal,BIT,ST,11,1949,12,Jefferson,2003,40.4825,-80.60444,PJM
2884,Cambria CoGen Co,10641,Cambria Cogen,IPP CHP,PA,GEN1,,98,88,88,Conventional Steam Coal,WC,ST,3,1991, ,Cambria,2050,40.474167,-78.7014,PJM
49756,Illinois Power Resources Generating LLC,6016,Duck Creek,IPP Non-CHP,IL,1,,441,410,425,Conventional Steam Coal,RC,ST,6,1976, ,Fulton,2050,40.4663,-89.9841,MISO
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),Electric Utility,CO,2,,446.4,428,428,Conventional Steam Coal,SUB,ST,11,1979, ,Moffat,2050,40.4627,-107.5912,WACM
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),Electric Utility,CO,3,,534.8,448,448,Conventional Steam Coal,SUB,ST,10,1984, ,Moffat,2050,40.4627,-107.5912,WACM
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),Electric Utility,CO,1,,446.4,428,428,Conventional Steam Coal,SUB,ST,7,1980,12,Moffat,2025,40.4627,-107.5912,WACM
5670,Ebensburg Power Co,10603,Ebensburg Power,IPP CHP,PA,GEN1,,57.6,50,50,Conventional Steam Coal,WC,ST,11,1990, ,Cambria,2050,40.455,-78.7472,PJM
54885,NRG Wholesale Generation LP,3130,Seward (PA),IPP Non-CHP,PA,4,,62,60,62,Conventional Steam Coal,BIT,ST,6,1950,11,Indiana,2003,40.40625,-79.03366,PJM
54885,NRG Wholesale Generation LP,3130,Seward (PA),IPP Non-CHP,PA,5,,156.2,136,137,Conventional Steam Coal,BIT,ST,4,1957,11,Indiana,2003,40.40625,-79.03366,PJM
15873,GenOn Northeast Management Company,3118,Conemaugh,IPP Non-CHP,PA,1,,936,850,850,Conventional Steam Coal,BIT,ST,5,1970, ,Indiana,2050,40.3842,-79.0611,PJM
15873,GenOn Northeast Management Company,3118,Conemaugh,IPP Non-CHP,PA,2,,936,850,850,Conventional Steam Coal,BIT,ST,5,1971, ,Indiana,2050,40.3842,-79.0611,PJM
7091,Geneva Steel,10778,Geneva Steel,Industrial CHP,UT,GEN1,,50,50,50,Conventional Steam Coal,BIT,ST,1,1944,2,Utah,2002,40.323889,-111.7531,
17235,NRG REMA LLC,3115,Titus,IPP Non-CHP,PA,1,,75,72,72,Conventional Steam Coal,BIT,ST,3,1951,9,Berks,2013,40.3056,-75.9081,PJM
17235,NRG REMA LLC,3115,Titus,IPP Non-CHP,PA,2,,75,72,72,Conventional Steam Coal,BIT,ST,6,1951,9,Berks,2013,40.3056,-75.9081,PJM
17235,NRG REMA LLC,3115,Titus,IPP Non-CHP,PA,3,,75,72,72,Conventional Steam Coal,BIT,ST,4,1953,9,Berks,2013,40.3056,-75.9081,PJM
5517,Dynegy Midwest Generation Inc,891,Havana,IPP Non-CHP,IL,6,,488,411,434,Conventional Steam Coal,RC,ST,6,1978, ,Mason,2050,40.2797,-90.08,MISO
57315,Western Sugar Cooperative,58081,Western Sugar Coop- Ft Morgan,Industrial CHP,CO,ATB-2,,3,3,3,Conventional Steam Coal,SUB,ST,9,1947, ,Morgan,2050,40.263,-103.8069,PSCO
58620,AEP Generation Resources Inc,2828,Cardinal,IPP Non-CHP,OH,1,,615.2,580,580,Conventional Steam Coal,BIT,ST,2,1967, ,Jefferson,2050,40.2522,-80.6486,PJM
58620,AEP Generation Resources Inc,2828,Cardinal,IPP Non-CHP,OH,2,,615.2,590,590,Conventional Steam Coal,BIT,ST,7,1967, ,Jefferson,2050,40.2522,-80.6486,PJM
58620,AEP Generation Resources Inc,2828,Cardinal,IPP Non-CHP,OH,3,,650,630,630,Conventional Steam Coal,BIT,ST,9,1977, ,Jefferson,2050,40.2522,-80.6486,PJM
14165,NRG Power Midwest LP,3098,Elrama Power Plant,IPP Non-CHP,PA,1,,100,93,93,Conventional Steam Coal,BIT,ST,4,1952,3,Washington,2014,40.251829,-79.91802,PJM
14165,NRG Power Midwest LP,3098,Elrama Power Plant,IPP Non-CHP,PA,2,,100,93,93,Conventional Steam Coal,BIT,ST,1,1953,3,Washington,2014,40.251829,-79.91802,PJM
14165,NRG Power Midwest LP,3098,Elrama Power Plant,IPP Non-CHP,PA,3,,125,103,103,Conventional Steam Coal,BIT,ST,9,1954,3,Washington,2014,40.251829,-79.91802,PJM
14165,NRG Power Midwest LP,3098,Elrama Power Plant,IPP Non-CHP,PA,4,,185,171,171,Conventional Steam Coal,BIT,ST,10,1960,3,Washington,2014,40.251829,-79.91802,PJM
15466,Public Service Co of Colorado,6248,Pawnee,Electric Utility,CO,1,,552.3,505,505,Conventional Steam Coal,SUB,ST,11,1981, ,Morgan,2050,40.2217,-103.6803,PSCO
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,IPP Non-CHP,PA,3,,299.2,278,288,Conventional Steam Coal,BIT,ST,8,1963,10,Washington,2013,40.221111,-79.96833,PJM
58620,AEP Generation Resources Inc,2840,Conesville,IPP Non-CHP,OH,4,,841.5,780,780,Conventional Steam Coal,BIT,ST,6,1973, ,Coshocton,2050,40.1842,-81.8811,PJM
58620,AEP Generation Resources Inc,2840,Conesville,IPP Non-CHP,OH,2,,136,115,125,Conventional Steam Coal,BIT,ST,12,1957,12,Coshocton,2005,40.1842,-81.8811,PJM
58620,AEP Generation Resources Inc,2840,Conesville,IPP Non-CHP,OH,1,,148,115,125,Conventional Steam Coal,BIT,ST,2,1959,12,Coshocton,2005,40.1842,-81.8811,PJM
58620,AEP Generation Resources Inc,2840,Conesville,IPP Non-CHP,OH,3,,161.5,165,165,Conventional Steam Coal,BIT,ST,10,1962,12,Coshocton,2012,40.1842,-81.8811,PJM
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,IPP Non-CHP,NJ,1,,326.4,316,316,Conventional Steam Coal,BIT,ST,12,1960,6,Mercer,2017,40.1792,-74.7339,PJM
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,IPP Non-CHP,NJ,2,,326.4,316,316,Conventional Steam Coal,BIT,ST,6,1961,6,Mercer,2017,40.1792,-74.7339,PJM
5517,Dynegy Midwest Generation Inc,897,Vermilion,IPP Non-CHP,IL,ST1,,73.5,62,63,Conventional Steam Coal,SUB,ST,5,1955,11,Vermilion,2011,40.1781,-87.7481,MISO
5517,Dynegy Midwest Generation Inc,897,Vermilion,IPP Non-CHP,IL,2,,108.8,99,99,Conventional Steam Coal,SUB,ST,11,1956,11,Vermilion,2011,40.1781,-87.7481,MISO
6035,Exelon Power,3159,Cromby Generating Station,IPP Non-CHP,PA,1,,187.5,144,147,Conventional Steam Coal,BIT,ST,7,1954,5,Chester,2011,40.1531,-75.5294,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,3,,4,4,4,Conventional Steam Coal,BIT,ST,1,1940,12,Miami,2007,40.133848,-84.23726,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,4,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1947,12,Miami,2007,40.133848,-84.23726,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,6,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,1,1951,12,Miami,2007,40.133848,-84.23726,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,7,,20,20,20,Conventional Steam Coal,BIT,ST,1,1961,12,Miami,2007,40.133848,-84.23726,PJM
15095,City of Piqua - (OH),2937,Piqua Power Plant,Electric Utility,OH,10,,0.8,0.8,0.8,Conventional Steam Coal,BIT,ST,12,1987,12,Miami,2007,40.133848,-84.23726,PJM
2512,Bunge Milling Inc,51000,Bunge Milling Cogen,Industrial CHP,IL,GEN1,,20,17.6,17.6,Conventional Steam Coal,BIT,ST,11,1989,3,Vermilion,2010,40.128889,-86.37472,
40230,Deseret Generation & Tran Coop,7790,Bonanza,Electric Utility,UT,1,,499.5,458,458,Conventional Steam Coal,BIT,ST,5,1986, ,Uintah,2050,40.0864,-109.2844,PACE
59774,Crawfordsville Energy LLC,1024,Crawfordsville Power Plant,IPP Non-CHP,IN,4,,11.5,10.6,10.6,Conventional Steam Coal,BIT,ST,1,1955, ,Montgomery,2050,40.048889,-86.8992,MISO
59774,Crawfordsville Energy LLC,1024,Crawfordsville Power Plant,IPP Non-CHP,IN,5,,12.6,12.6,12.6,Conventional Steam Coal,BIT,ST,1,1965, ,Montgomery,2050,40.048889,-86.8992,MISO
15466,Public Service Co of Colorado,477,Valmont,Electric Utility,CO,5,,191.7,184,184,Conventional Steam Coal,BIT,ST,5,1964,9,Boulder,2017,40.0195,-105.202,PSCO
17542,Sonoco Products Co,54331,Sonoco Products,Industrial CHP,PA,2,,2.5,2.5,2.5,Conventional Steam Coal,BIT,ST,1,1952,3,Chester,2005,40.016667,-75.62139,
15470,"Duke Energy Indiana, LLC",1001,Cayuga,Electric Utility,IN,1,,531,500,505,Conventional Steam Coal,BIT,ST,10,1970, ,Vermillion,2050,39.9242,-87.4244,MISO
15470,"Duke Energy Indiana, LLC",1001,Cayuga,Electric Utility,IN,2,,531,495,500,Conventional Steam Coal,BIT,ST,6,1972, ,Vermillion,2050,39.9242,-87.4244,MISO
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,IPP Non-CHP,OH,4,,156.2,156,156,Conventional Steam Coal,BIT,ST,3,1955,12,Belmont,2010,39.91,-80.76083,PJM
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,IPP Non-CHP,OH,5,,156.2,156,156,Conventional Steam Coal,BIT,ST,6,1955,12,Belmont,2010,39.91,-80.76083,PJM
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,IPP Non-CHP,OH,3,,103.4,94,94,Conventional Steam Coal,BIT,ST,3,1950,9,Belmont,2012,39.91,-80.76083,PJM
14310,P H Glatfelter Co,50397,P H Glatfelter,Industrial CHP,PA,GEN3,,5.1,4,4.3,Conventional Steam Coal,BIT,ST,5,1948, ,York,2050,39.870935,-76.86812,PJM
14310,P H Glatfelter Co,50397,P H Glatfelter,Industrial CHP,PA,GEN5,,45.9,36.1,33.1,Conventional Steam Coal,BIT,ST,5,1989, ,York,2050,39.870935,-76.86812,PJM
14310,P H Glatfelter Co,50397,P H Glatfelter,Industrial CHP,PA,GEN2,,5.9,4,3.9,Conventional Steam Coal,BIT,ST,4,1975,12,York,2016,39.870935,-76.86812,PJM
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,Industrial CHP,IL,GEN2,,31,31,31,Conventional Steam Coal,BIT,ST,4,1987, ,Macon,2050,39.870074,-88.89076,MISO
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,Industrial CHP,IL,GEN3,,31,31,31,Conventional Steam Coal,BIT,ST,4,1987, ,Macon,2050,39.870074,-88.89076,MISO
